Name	goldstandard2
cg20979602	0.032763076
cg20979799	0.085969245
cg20980592	0.812245026
cg20981615	0.554631642
cg20981893	0.077987419
cg20982583	0.024503799
cg20985014	0.850886066
cg20986134	0.034328284
cg20987610	0.767233017
cg20988616	0.775322027
cg20988728	0.039365175
cg20991801	0.049450453
cg20993403	0.744304591
cg20994801	0.112693269
cg20998885	0.817070628
cg20999813	0.024557841
cg20999934	0.015854578
cg21000021	0.055875881
cg21003606	0.89721854
cg21006686	0.622411244
cg21008709	0.099593315
cg21008828	0.044748445
cg21010050	0.024342004
cg21010262	0.042508327
cg21011830	0.097971249
cg21012874	0.75168362
cg21016177	0.02882991
cg21017752	0.068700639
cg21019522	0.230348174
cg21019820	0.022101709
cg21020082	0.093147397
cg21020710	0.02066232
cg21022247	0.479699711
cg21022395	0.712886492
cg21022435	0.876004639
cg21023001	0.047409374
cg21023114	0.833232721
cg21023770	0.773779131
cg21024145	0.032487197
cg21028326	0.026856246
cg21029904	0.097287853
cg21030400	0.505198105
cg21030598	0.269451112
cg21032203	0.110680072
cg21032583	0.862064833
cg21033494	0.858100805
cg21033855	0.106880058
cg21034676	0.040248977
cg21035142	0.112229033
cg21037570	0.022920928
cg21038703	0.927936222
cg21038964	0.061825352
cg21039631	0.010072997
cg21039679	0.653966395
cg21039822	0.040384082
cg21041127	0.660460452
cg21043754	0.036999547
cg21044104	0.828947948
cg21045388	0.915856616
cg21046940	0.034096776
cg21047206	0.839328849
cg21048501	0.045800325
cg21048669	0.763118552
cg21049762	0.923883759
cg21051046	0.174525064
cg21051423	0.047308168
cg21052164	0.128265576
cg21053015	0.0768987
cg21053323	0.104802945
cg21053529	0.123342973
cg21053748	0.067045673
cg21057046	0.263642768
cg21057494	0.874461647
cg21060429	0.828533883
cg21060854	0.026839635
cg21065990	0.033871869
cg21066636	0.65492136
cg21068030	0.907469234
cg21068152	0.036602147
cg21068339	0.02079411
cg21069922	0.068912758
cg21070087	0.880281102
cg21072025	0.036223473
cg21073927	0.06022764
cg21075829	0.233198785
cg21076470	0.107655245
cg21081852	0.177321992
cg21081971	0.524005142
cg21084260	0.736983873
cg21085625	0.023281264
cg21089667	0.975882621
cg21091629	0.012485475
cg21091679	0.053487374
cg21092324	0.181457046
cg21092462	0.108817883
cg21092687	0.091910493
cg21093060	0.755234624
cg21094669	0.151606442
cg21096399	0.170841306
cg21096502	0.032790857
cg21096966	0.444304356
cg21097640	0.418072484
cg21098323	0.719011392
cg21099221	0.045286694
cg21099326	0.019177535
cg21099488	0.028897958
cg21101222	0.022179232
cg21104946	0.092074262
cg21109025	0.758463815
cg21111471	0.827365186
cg21111868	0.100437904
cg21112925	0.039138127
cg21115977	0.754758033
cg21116314	0.652821824
cg21116410	0.031288545
cg21119032	0.076579088
cg21120063	0.844570248
cg21120249	0.748108855
cg21120786	0.173318079
cg21122529	0.047532185
cg21122774	0.867368635
cg21123509	0.020492654
cg21129531	0.917336501
cg21130124	0.921343921
cg21132104	0.070882879
cg21132577	0.224025758
cg21134096	0.135316038
cg21137417	0.704072958
cg21137706	0.077640916
cg21137823	0.061626986
cg21140292	0.059097968
cg21142158	0.127625662
cg21142272	0.854321781
cg21144270	0.067853485
cg21145624	0.035211056
cg21146268	0.124696286
cg21148892	0.928363377
cg21151355	0.378396285
cg21153758	0.091306153
cg21154823	0.025635777
cg21161651	0.023812506
cg21163415	0.595742096
cg21165219	0.828400748
cg21165909	0.777498896
cg21166999	0.692005068
cg21167159	0.867804761
cg21168884	0.82052579
cg21169285	0.692792557
cg21171130	0.014807527
cg21171373	0.035069824
cg21172540	0.032712603
cg21173623	0.093721643
cg21176048	0.031103255
cg21177096	0.027990371
cg21178548	0.101810194
cg21179457	0.031368149
cg21180599	0.211853104
cg21182322	0.03179303
cg21182454	0.029718077
cg21183846	0.165557322
cg21184011	0.184230199
cg21184174	0.035405474
cg21184495	0.065658227
cg21185421	0.012884982
cg21187265	0.173006586
cg21194776	0.782033164
cg21195414	0.035141039
cg21196187	0.050552277
cg21197871	0.176376744
cg21197973	0.046793399
cg21198021	0.633555978
cg21200703	0.265304207
cg21201109	0.81402946
cg21201572	0.77186115
cg21201659	0.04061424
cg21203420	0.02638367
cg21206959	0.03614222
cg21207418	0.822354784
cg21207436	0.807263608
cg21208104	0.042984201
cg21209091	0.244361078
cg21209356	0.884355317
cg21210758	0.049135222
cg21210789	0.076914943
cg21211608	0.023283983
cg21211748	0.059114991
cg21212066	0.050405157
cg21212956	0.064968374
cg21215336	0.175970457
cg21218093	0.038220196
cg21218636	0.028348394
cg21219744	0.028146937
cg21222430	0.042093952
cg21223353	0.888525086
cg21223368	0.024817081
cg21224049	0.039668273
cg21226225	0.112143053
cg21226234	0.948702867
cg21226861	0.020784413
cg21228284	0.065734866
cg21229859	0.051110252
cg21230392	0.889076755
cg21230435	0.798018612
cg21232015	0.831833506
cg21233722	0.036733561
cg21235838	0.026607512
cg21237418	0.161219998
cg21237591	0.109741344
cg21238457	0.041013537
cg21238818	0.054478114
cg21240812	0.037531363
cg21241823	0.211498271
cg21242004	0.715394847
cg21243909	0.030193304
cg21244397	0.066475306
cg21244955	0.70317489
cg21245135	0.06701218
cg21245372	0.242552012
cg21245652	0.114557904
cg21246431	0.022278066
cg21246783	0.025443587
cg21248774	0.093598357
cg21250296	0.067074754
cg21250577	0.035540876
cg21250978	0.922785778
cg21255605	0.104609868
cg21255626	0.026847214
cg21255732	0.018278146
cg21256649	0.173376877
cg21257635	0.06695749
cg21260850	0.020851015
cg21261477	0.023501619
cg21262854	0.059431221
cg21263122	0.13940184
cg21263196	0.072544035
cg21264055	0.067790385
cg21264207	0.032989549
cg21264329	0.088615818
cg21265783	0.032338245
cg21269897	0.114523271
cg21269934	0.033409588
cg21270015	0.691444224
cg21270593	0.970517479
cg21271753	0.627710192
cg21272774	0.084541536
cg21273029	0.027139855
cg21273098	0.023810209
cg21273125	0.045986635
cg21274025	0.922600201
cg21274570	0.848863868
cg21275690	0.445166869
cg21279601	0.362605482
cg21279955	0.162691067
cg21280510	0.2550622
cg21281001	0.019584031
cg21281799	0.858264366
cg21283680	0.37145382
cg21284880	0.038079733
cg21287330	0.061865863
cg21288099	0.017675897
cg21289015	0.12002997
cg21289924	0.00788831
cg21291896	0.032398405
cg21291985	0.839803916
cg21295467	0.068114534
cg21296230	0.088664708
cg21296602	0.743083218
cg21296676	0.194406024
cg21298523	0.080208271
cg21299958	0.181716894
cg21300318	0.443828316
cg21300561	0.029172169
cg21301148	0.619358086
cg21301440	0.165762873
cg21303011	0.017359538
cg21303386	0.055133073
cg21304187	0.042511609
cg21305265	0.040742247
cg21306212	0.029177355
cg21306218	0.031570298
cg21306775	0.655249815
cg21307628	0.8169656
cg21307697	0.048908503
cg21309049	0.039689697
cg21309147	0.018729133
cg21311175	0.087414738
cg21312090	0.538089915
cg21312148	0.748823245
cg21319693	0.055236348
cg21319745	0.103573468
cg21321735	0.019714531
cg21322149	0.025806532
cg21325760	0.940840147
cg21329628	0.049100163
cg21330703	0.083976035
cg21331335	0.887299942
cg21331821	0.086186962
cg21332946	0.019503147
cg21333964	0.069200255
cg21335556	0.78936883
cg21335942	0.025081437
cg21336547	0.038530386
cg21337430	0.014175113
cg21339926	0.092687048
cg21341271	0.092659536
cg21341807	0.041525416
cg21342728	0.292844175
cg21348691	0.040256861
cg21351102	0.03224999
cg21351994	0.026373545
cg21353232	0.058658071
cg21358381	0.897037798
cg21359747	0.071366271
cg21360828	0.071421023
cg21361470	0.175377861
cg21363706	0.890779561
cg21363943	0.034504846
cg21364150	0.098639342
cg21365602	0.077815099
cg21366535	0.085544058
cg21366834	0.889918932
cg21367957	0.936040724
cg21369679	0.009583858
cg21369988	0.025799926
cg21370143	0.800125872
cg21371335	0.089532588
cg21372914	0.836911286
cg21373526	0.117835671
cg21375825	0.870882968
cg21376883	0.163902357
cg21377793	0.938479058
cg21378047	0.026332605
cg21378206	0.9110187
cg21379008	0.037449638
cg21379309	0.039457883
cg21379816	0.024535928
cg21380294	0.150287261
cg21383720	0.011441543
cg21387281	0.413548572
cg21387302	0.096684374
cg21389013	0.029683799
cg21389884	0.018917608
cg21391660	0.025996703
cg21395782	0.033635267
cg21399079	0.937757762
cg21399198	0.039268273
cg21400896	0.802690272
cg21401794	0.026949795
cg21402035	0.933637143
cg21402071	0.122650284
cg21404906	0.095559305
cg21407839	0.025663331
cg21409722	0.131979655
cg21409833	0.669494545
cg21410991	0.102781314
cg21412748	0.036356825
cg21413251	0.014068801
cg21415698	0.061305779
cg21416022	0.243203598
cg21416237	0.968977592
cg21416602	0.014246416
cg21418052	0.331420142
cg21419475	0.036969898
cg21420531	0.116912159
cg21421501	0.070303332
cg21421701	0.036619857
cg21422208	0.170220106
cg21422622	0.069231908
cg21424904	0.048341108
cg21428681	0.071117676
cg21429500	0.034286095
cg21430666	0.987690856
cg21431091	0.136418059
cg21432513	0.938401739
cg21432842	0.274719277
cg21432954	0.036521974
cg21434440	0.027854787
cg21434954	0.757617796
cg21435336	0.035249065
cg21435394	0.236669457
cg21438018	0.764079024
cg21440587	0.01702745
cg21443261	0.041231396
cg21443584	0.046102192
cg21449843	0.052316293
cg21452443	0.028465155
cg21452766	0.102618463
cg21453309	0.951659739
cg21457147	0.912817551
cg21458041	0.711992829
cg21458116	0.046752861
cg21458907	0.039489471
cg21459710	0.067644139
cg21459921	0.060929922
cg21460081	0.076522548
cg21460582	0.601049461
cg21461100	0.083625644
cg21463023	0.046445832
cg21465754	0.034079053
cg21466821	0.85427294
cg21468416	0.219929194
cg21472642	0.70935457
cg21474838	0.774649362
cg21475255	0.055975013
cg21475402	0.096614153
cg21476940	0.239607407
cg21478222	0.062767998
cg21478437	0.847953128
cg21480743	0.122236685
cg21481775	0.071133328
cg21484834	0.917337829
cg21484964	0.736567953
cg21486659	0.043316177
cg21486954	0.038191801
cg21487067	0.02171435
cg21487207	0.077645742
cg21488617	0.485602034
cg21489873	0.94607125
cg21491028	0.069406389
cg21492378	0.339425324
cg21493583	0.183016095
cg21493666	0.078763656
cg21494337	0.130332668
cg21494776	0.101539708
cg21495715	0.751905081
cg21497439	0.777091425
cg21500966	0.059616866
cg21503093	0.023659746
cg21504624	0.221126457
cg21504918	0.060966188
cg21505334	0.871643827
cg21505886	0.574164552
cg21508214	0.022924967
cg21509097	0.123165941
cg21510697	0.046943655
cg21511069	0.030497496
cg21512370	0.757394258
cg21513385	0.082608298
cg21514871	0.459754584
cg21515243	0.075582829
cg21515744	0.042495637
cg21516287	0.056377519
cg21516384	0.032326521
cg21516478	0.070056623
cg21517055	0.26258903
cg21518208	0.665174045
cg21518938	0.031893194
cg21518947	0.841248508
cg21519900	0.840357514
cg21522303	0.021765055
cg21522797	0.938336991
cg21522988	0.532065925
cg21523528	0.040394635
cg21526212	0.026991584
cg21529533	0.015142554
cg21529807	0.438551075
cg21530453	0.064883942
cg21533958	0.875701469
cg21538194	0.055581417
cg21539243	0.071725727
cg21540749	0.055306473
cg21541083	0.943193156
cg21542094	0.038609031
cg21542793	0.129722363
cg21544377	0.020322088
cg21545849	0.010479874
cg21546057	0.048791798
cg21547708	0.040296031
cg21547976	0.031574062
cg21548414	0.02400568
cg21548788	0.022503799
cg21549639	0.057192434
cg21549904	0.015049531
cg21550442	0.805480882
cg21550483	0.60078865
cg21552947	0.071286158
cg21553596	0.038372482
cg21554249	0.100007443
cg21554552	0.019203151
cg21561142	0.059828201
cg21565972	0.936978495
cg21566550	0.019476162
cg21567332	0.98368041
cg21570220	0.115281007
cg21570468	0.02454585
cg21570818	0.822483014
cg21571665	0.034250969
cg21571937	0.040222467
cg21572316	0.056763456
cg21572897	0.786974628
cg21573601	0.016466243
cg21574400	0.033426792
cg21574752	0.057038803
cg21575929	0.973177448
cg21576698	0.174053732
cg21577049	0.051578819
cg21578207	0.242869189
cg21578541	0.097853079
cg21578906	0.905282243
cg21581873	0.073919333
cg21584430	0.8628611
cg21584983	0.020618916
cg21586107	0.014882884
cg21587861	0.014180403
cg21588305	0.708344129
cg21589115	0.093287005
cg21589280	0.093712269
cg21591452	0.973948188
cg21591742	0.137797176
cg21595737	0.129574087
cg21596317	0.048984921
cg21597649	0.070460593
cg21599792	0.050144634
cg21600563	0.001937668
cg21601405	0.085465616
cg21602160	0.830572574
cg21604042	0.136382088
cg21604856	0.71058495
cg21605986	0.079119687
cg21606237	0.06443059
cg21607066	0.026023647
cg21607649	0.665763351
cg21608116	0.078896684
cg21608192	0.040855515
cg21608489	0.059496845
cg21609430	0.041632475
cg21610516	0.061844
cg21611708	0.740552269
cg21612046	0.041623951
cg21613754	0.782913367
cg21614231	0.868394586
cg21614638	0.096509144
cg21615127	0.083924616
cg21615171	0.886322889
cg21615663	0.926806394
cg21616088	0.111576467
cg21618439	0.005059054
cg21618713	0.024501498
cg21621114	0.41022067
cg21621248	0.056244666
cg21623671	0.051326862
cg21624282	0.905304274
cg21624359	0.500493456
cg21624883	0.02236352
cg21625881	0.792176843
cg21626086	0.897786513
cg21627181	0.836807084
cg21628553	0.790029082
cg21629895	0.768960436
cg21631754	0.966482743
cg21633208	0.038457344
cg21636577	0.807539469
cg21637033	0.040890875
cg21638219	0.073799701
cg21639968	0.016389271
cg21640749	0.855639464
cg21642076	0.885231354
cg21642649	0.073671328
cg21643045	0.901060194
cg21643191	0.783643927
cg21643860	0.098694473
cg21644628	0.799242181
cg21644826	0.094079626
cg21649520	0.745782208
cg21650900	0.013876027
cg21651436	0.01406629
cg21652958	0.108420208
cg21655693	0.081364085
cg21658946	0.022208912
cg21660130	0.945196443
cg21660392	0.874020246
cg21660424	0.033148579
cg21660687	0.039014485
cg21663122	0.085512004
cg21663431	0.885728044
cg21663580	0.02523923
cg21664310	0.114962692
cg21664828	0.085378516
cg21665000	0.045733614
cg21665774	0.762782578
cg21666675	0.192728713
cg21667836	0.17781511
cg21667943	0.130776406
cg21671476	0.200313445
cg21672276	0.11697263
cg21673646	0.011840082
cg21675030	0.076988626
cg21678388	0.085442886
cg21680178	0.101402357
cg21680717	0.01833739
cg21681756	0.018344535
cg21682382	0.096136833
cg21682826	0.031135901
cg21684385	0.028399059
cg21685266	0.127863282
cg21685427	0.611087393
cg21685565	0.030731782
cg21686523	0.027595678
cg21686987	0.892264084
cg21688707	0.034147794
cg21690806	0.051538729
cg21690892	0.933643886
cg21692936	0.047648043
cg21693780	0.043802813
cg21694349	0.038169199
cg21695020	0.839123011
cg21696393	0.03118722
cg21697134	0.046169443
cg21698790	0.022892275
cg21700070	0.035760759
cg21703138	0.029739189
cg21705120	0.063322882
cg21709140	0.032687725
cg21712678	0.041586345
cg21712685	0.035384303
cg21713257	0.022988643
cg21713812	0.021914583
cg21715963	0.055514801
cg21716693	0.172016848
cg21717724	0.665348707
cg21718857	0.086238765
cg21721126	0.02240509
cg21721155	0.053625773
cg21721865	0.047451241
cg21722680	0.029544312
cg21723486	0.48425451
cg21728447	0.056588696
cg21729186	0.055386587
cg21731286	0.872319868
cg21736592	0.08717695
cg21740204	0.079589183
cg21742836	0.67516053
cg21743569	0.021994613
cg21743830	0.846349573
cg21745164	0.589014273
cg21745320	0.066743036
cg21746887	0.115988865
cg21747271	0.207985757
cg21750545	0.02788198
cg21750602	0.825445057
cg21750887	0.577605949
cg21751787	0.01100249
cg21753834	0.025066251
cg21754343	0.658144305
cg21756353	0.013009356
cg21759080	0.105951635
cg21762107	0.016650697
cg21762589	0.473124384
cg21765730	0.697993388
cg21768899	0.013725002
cg21769943	0.023847667
cg21769969	0.139982018
cg21770145	0.888515801
cg21770617	0.896897451
cg21771250	0.229264422
cg21772838	0.019624342
cg21774863	0.038484531
cg21781546	0.882017135
cg21783004	0.715090028
cg21784498	0.022432981
cg21784940	0.411742639
cg21785260	0.177064444
cg21785536	0.102191394
cg21787206	0.061747929
cg21787280	0.766698694
cg21787291	0.019036536
cg21790626	0.050219478
cg21792737	0.339417723
cg21794225	0.098619412
cg21795497	0.072165835
cg21796234	0.041844411
cg21800088	0.025255642
cg21801378	0.045345854
cg21803417	0.104889046
cg21803680	0.040687547
cg21804822	0.008887431
cg21808053	0.489712627
cg21816539	0.061005955
cg21818252	0.089815022
cg21820677	0.050181306
cg21820890	0.950539318
cg21824902	0.027645042
cg21828898	0.063971128
cg21829265	0.24285175
cg21830413	0.027479896
cg21831174	0.597803706
cg21832150	0.034453248
cg21833459	0.051803026
cg21835622	0.053394755
cg21835643	0.301638403
cg21837443	0.044938154
cg21838233	0.054578134
cg21838334	0.059235301
cg21840599	0.037466575
cg21842274	0.290184737
cg21842478	0.03966303
cg21844038	0.183828789
cg21844956	0.074349986
cg21845297	0.651000094
cg21846488	0.653962702
cg21846903	0.327270212
cg21849289	0.027145416
cg21850069	0.080225172
cg21850239	0.025016164
cg21850254	0.04768942
cg21852292	0.070574015
cg21856603	0.818513528
cg21858376	0.02738582
cg21859434	0.014432728
cg21861211	0.042968223
cg21862373	0.040464938
cg21869055	0.056091222
cg21869532	0.097087832
cg21870662	0.102780379
cg21870884	0.222962552
cg21872129	0.078254678
cg21872391	0.059100974
cg21872393	0.03904472
cg21875234	0.020389206
cg21877855	0.04782005
cg21879981	0.086366559
cg21880328	0.324261325
cg21880903	0.722833334
cg21885650	0.028758374
cg21885995	0.722600157
cg21890738	0.036500669
cg21892409	0.099357475
cg21892708	0.855013505
cg21896452	0.046562394
cg21898046	0.025672061
cg21900416	0.025170442
cg21902119	0.04263043
cg21902327	0.845791622
cg21902346	0.03163825
cg21902544	0.052727826
cg21903324	0.086640287
cg21905630	0.0404037
cg21906716	0.849493051
cg21907579	0.082899106
cg21908116	0.021124737
cg21908259	0.08319301
cg21910663	0.061345958
cg21911019	0.409416447
cg21912241	0.085537114
cg21912567	0.038802393
cg21914262	0.044898028
cg21917349	0.669174019
cg21918026	0.094930614
cg21921474	0.521548826
cg21922574	0.017877424
cg21922731	0.277589481
cg21922841	0.073525684
cg21925493	0.073176027
cg21926138	0.095923404
cg21926612	0.094016268
cg21927363	0.089116095
cg21927975	0.067710325
cg21929875	0.932227622
cg21929993	0.054969196
cg21930712	0.785219191
cg21931212	0.076691138
cg21932814	0.27882173
cg21935083	0.833060349
cg21935292	0.013526954
cg21937169	0.059034919
cg21937886	0.034476624
cg21939221	0.89400002
cg21939482	0.018252603
cg21942082	0.064601957
cg21942438	0.609154993
cg21942576	0.691141256
cg21943652	0.016903313
cg21944455	0.922194664
cg21944757	0.040964594
cg21946698	0.874772315
cg21948169	0.039078908
cg21948655	0.852053802
cg21948783	0.113301677
cg21949305	0.925240622
cg21949781	0.050137961
cg21950493	0.064537103
cg21950518	0.076397383
cg21954346	0.017247872
cg21955402	0.026536331
cg21958798	0.103852351
cg21959619	0.340438879
cg21960110	0.848901898
cg21961766	0.826479481
cg21964481	0.941697971
cg21965997	0.021082043
cg21968169	0.069184695
cg21968580	0.156764693
cg21968796	0.77280176
cg21970438	0.872394305
cg21972382	0.096531158
cg21972430	0.028026518
cg21973276	0.049738694
cg21973517	0.104663053
cg21974239	0.05431185
cg21974766	0.032381117
cg21975377	0.056404638
cg21979032	0.896144464
cg21982518	0.042898991
cg21983579	0.014042328
cg21984310	0.020781669
cg21985356	0.047494408
cg21988041	0.060864402
cg21988465	0.693099988
cg21989094	0.008660849
cg21989500	0.015850344
cg21991396	0.370519846
cg21991830	0.035973713
cg21992250	0.126747428
cg21993406	0.518447162
cg22004151	0.041707677
cg22005565	0.820366749
cg22006386	0.053431293
cg22007326	0.032802022
cg22009138	0.11722915
cg22009923	0.843994643
cg22012981	0.915739978
cg22016649	0.167183099
cg22016818	0.045391107
cg22017387	0.040575359
cg22019980	0.073504432
cg22021786	0.879815254
cg22023770	0.083562756
cg22024657	0.788645408
cg22024876	0.024767876
cg22025233	0.863364934
cg22026853	0.034809284
cg22029275	0.119343875
cg22030890	0.065748021
cg22031736	0.042753841
cg22034555	0.072341176
cg22035229	0.857624569
cg22036233	0.063047233
cg22036988	0.037938981
cg22037648	0.030273474
cg22037919	0.100932459
cg22038738	0.949496796
cg22040627	0.037441524
cg22043361	0.023209561
cg22044848	0.035004189
cg22045288	0.295715743
cg22050705	0.04516289
cg22050893	0.115123113
cg22051763	0.372093414
cg22052955	0.041833121
cg22054164	0.238672281
cg22054191	0.116144775
cg22055427	0.057524604
cg22058458	0.035371574
cg22061523	0.226001388
cg22062239	0.01606408
cg22063056	0.022055183
cg22063653	0.061673059
cg22063989	0.059956827
cg22064451	0.607689585
cg22064942	0.028795831
cg22065500	0.014743947
cg22066521	0.722087449
cg22067472	0.094116498
cg22068038	0.030817258
cg22068211	0.96725419
cg22068473	0.067067684
cg22068764	0.014250718
cg22074467	0.630982477
cg22077101	0.201263058
cg22077553	0.868333283
cg22080282	0.032158719
cg22082243	0.036032453
cg22082462	0.415249691
cg22083047	0.71780112
cg22083639	0.074330283
cg22083798	0.10358181
cg22084336	0.046444258
cg22084611	0.232718112
cg22085335	0.025173793
cg22088368	0.142332125
cg22088594	0.127285788
cg22090592	0.748397483
cg22091798	0.00791036
cg22093158	0.1052364
cg22096513	0.050094882
cg22100821	0.032448856
cg22101147	0.064070767
cg22103585	0.014495298
cg22105022	0.723523514
cg22105582	0.046334042
cg22108175	0.220561295
cg22111003	0.022434891
cg22114222	0.015417326
cg22115808	0.009777807
cg22116290	0.063115928
cg22117143	0.793842743
cg22120948	0.043049308
cg22122449	0.897156007
cg22123464	0.245433044
cg22125922	0.09603643
cg22126032	0.392301964
cg22126266	0.051302173
cg22127491	0.061267717
cg22129364	0.035558816
cg22130834	0.019436803
cg22131172	0.786224679
cg22131691	0.049266536
cg22134325	0.239831257
cg22136326	0.087887391
cg22136365	0.291010503
cg22136753	0.056960965
cg22138278	0.054554664
cg22138461	0.036749278
cg22139563	0.644182626
cg22139878	0.038974737
cg22140675	0.102838734
cg22141781	0.097170715
cg22143352	0.532625134
cg22148652	0.04589553
cg22150335	0.878662049
cg22151768	0.019829909
cg22152328	0.01663608
cg22153116	0.017680656
cg22153481	0.040174771
cg22153873	0.067063554
cg22155248	0.121295274
cg22156632	0.338231345
cg22158923	0.53203322
cg22158956	0.024147595
cg22161476	0.049584967
cg22161874	0.737054899
cg22165507	0.060972899
cg22165685	0.188915466
cg22166290	0.0617867
cg22168676	0.62410328
cg22169418	0.06053645
cg22170618	0.068376876
cg22171829	0.251341269
cg22172230	0.010215144
cg22172494	0.910528257
cg22174355	0.858708004
cg22175764	0.065484104
cg22175811	0.036088581
cg22176017	0.455721192
cg22176097	0.023913642
cg22177707	0.033192052
cg22178085	0.023515274
cg22179082	0.074278498
cg22181664	0.784153381
cg22182110	0.051753618
cg22182666	0.59244815
cg22182945	0.784834707
cg22182975	0.951801561
cg22183626	0.050041126
cg22183706	0.154352778
cg22185378	0.96365535
cg22186533	0.033343425
cg22187094	0.032500383
cg22187630	0.095636064
cg22187826	0.033655824
cg22188058	0.035654658
cg22188495	0.063976405
cg22189019	0.722824985
cg22189286	0.780280863
cg22189725	0.090828804
cg22190090	0.020560729
cg22190114	0.871725252
cg22190705	0.046429817
cg22190861	0.023017237
cg22192762	0.040660257
cg22193702	0.890045644
cg22194129	0.82368491
cg22194305	0.015188747
cg22195268	0.053044338
cg22197033	0.060090346
cg22197708	0.732519541
cg22197787	0.041676182
cg22197830	0.792232586
cg22198425	0.039034954
cg22199118	0.604630454
cg22201387	0.026388023
cg22209624	0.020698649
cg22211866	0.179988088
cg22213042	0.731796066
cg22214414	0.783754285
cg22215520	0.031672258
cg22215728	0.155256898
cg22220722	0.834766636
cg22223602	0.028822814
cg22224704	0.21856334
cg22226765	0.041491669
cg22226839	0.415139591
cg22227965	0.695862422
cg22228205	0.091795585
cg22228296	0.022909175
cg22229034	0.032000739
cg22229142	0.583079429
cg22230395	0.091525648
cg22231902	0.060620021
cg22232206	0.097076797
cg22232859	0.918948823
cg22233974	0.386306053
cg22234344	0.063516755
cg22234962	0.275750873
cg22236626	0.060003327
cg22238923	0.020760064
cg22241124	0.718237905
cg22242539	0.390100686
cg22243662	0.067140549
cg22243733	0.874871432
cg22243844	0.014410951
cg22244118	0.079354469
cg22244122	0.274293087
cg22244418	0.864863204
cg22247240	0.86365354
cg22248011	0.01810087
cg22252999	0.40071913
cg22253945	0.92306493
cg22254104	0.086528104
cg22255355	0.021662452
cg22258437	0.022329811
cg22262140	0.192265245
cg22262168	0.042117794
cg22262549	0.061780465
cg22264436	0.875948122
cg22264946	0.01981914
cg22266967	0.337430012
cg22267176	0.015868532
cg22268164	0.742644481
cg22269795	0.024951996
cg22272545	0.018148153
cg22274662	0.045424266
cg22276571	0.471526936
cg22281080	0.068048539
cg22281207	0.050118888
cg22282672	0.277434452
cg22283058	0.836249915
cg22283148	0.045643656
cg22284302	0.203587748
cg22284975	0.056165382
cg22285621	0.1361511
cg22285897	0.079934678
cg22286764	0.65215115
cg22289810	0.121570026
cg22289837	0.268469069
cg22290566	0.940593645
cg22294577	0.904528553
cg22294908	0.890041183
cg22295573	0.851081051
cg22296149	0.8449476
cg22298088	0.640779108
cg22298208	0.934967397
cg22307649	0.025613609
cg22307908	0.031545706
cg22308759	0.010021341
cg22309826	0.017260849
cg22311533	0.829334169
cg22313025	0.056504413
cg22315542	0.08155443
cg22318304	0.117405309
cg22319470	0.016594302
cg22320000	0.032453486
cg22321558	0.018609429
cg22322184	0.485384927
cg22325572	0.074036236
cg22325703	0.045904742
cg22325715	0.963332822
cg22325823	0.188634679
cg22328890	0.022030815
cg22332306	0.759751617
cg22333016	0.041225146
cg22333868	0.761104041
cg22333888	0.293953148
cg22334665	0.029852032
cg22335340	0.743790544
cg22335801	0.005846678
cg22336401	0.034997069
cg22336633	0.043531502
cg22337624	0.774321656
cg22338307	0.045579082
cg22339278	0.033766774
cg22339744	0.035942774
cg22340747	0.82229249
cg22341104	0.087284153
cg22341310	0.164756553
cg22344641	0.062066068
cg22346765	0.814526461
cg22349489	0.06974978
cg22354595	0.606098965
cg22356117	0.772691901
cg22359217	0.044028621
cg22359606	0.089605588
cg22362636	0.052903863
cg22366626	0.021537159
cg22367264	0.434531906
cg22367970	0.184155845
cg22368262	0.031609934
cg22368307	0.089940042
cg22369818	0.030001135
cg22370370	0.034082978
cg22373112	0.57147077
cg22374901	0.031453206
cg22375192	0.026649046
cg22375610	0.740934041
cg22377142	0.08117606
cg22377237	0.033999086
cg22377389	0.031561409
cg22377963	0.372323524
cg22377998	0.019921779
cg22378065	0.806458561
cg22379207	0.054294938
cg22380033	0.037530131
cg22381196	0.35380421
cg22381955	0.994996065
cg22384366	0.087990105
cg22385477	0.086949563
cg22385764	0.06758386
cg22386774	0.804335644
cg22387994	0.043301728
cg22388943	0.018974493
cg22391400	0.032108335
cg22392666	0.031587687
cg22395019	0.053665572
cg22395192	0.019905786
cg22396353	0.022625685
cg22396691	0.05616811
cg22396755	0.069636923
cg22397447	0.054784108
cg22397854	0.042522976
cg22398616	0.780512256
cg22402007	0.121517081
cg22404646	0.011133755
cg22406518	0.071216002
cg22407458	0.038647757
cg22407504	0.91269062
cg22407574	0.010708794
cg22409223	0.094808646
cg22409383	0.043770443
cg22411068	0.028434313
cg22411207	0.053758067
cg22415472	0.823113627
cg22416721	0.837235486
cg22417398	0.096664388
cg22418360	0.068294105
cg22418909	0.077049293
cg22419075	0.039558407
cg22421699	0.123205232
cg22421766	0.112163362
cg22424108	0.092964451
cg22424444	0.839481071
cg22424746	0.794982271
cg22425806	0.045188241
cg22428102	0.007785976
cg22429822	0.014287379
cg22430790	0.143553716
cg22432269	0.021426296
cg22432367	0.05681303
cg22436229	0.082566268
cg22438324	0.01841932
cg22438810	0.437453831
cg22441882	0.648755813
cg22442090	0.701261998
cg22442730	0.241787555
cg22444610	0.090380856
cg22445920	0.888336211
